,CONSTITUENTSYSTEMID,DAYSDIFF,r_percentile,count_gifts,f_percentile,total_giving,m_percentile,RFM,Rank_Pct
6620,C182994C-43B7-4D74-8EE6-0C642069FA0F,10585,0.15983578515224084,13,0.6484433800889498,260.0,0.4527540198426274,1.261033185083818,43.46606458675424
6595,186E24EB-B2C6-4F29-8B8F-43244A18C515,12905,0.08676017789941841,19,0.7228874444064317,252.5,0.4512487170715019,1.260896339377352,43.455801860974276
6681,B47FE3A8-8CB1-4FB3-811D-B6A1590C4614,7227,0.28005473828258637,7,0.5238453643516935,270.0,0.45699623674307216,1.260896339377352,43.455801860974276
5140,735F2E21-CA7C-440E-8D2F-259A32CBC57A,4861,0.4217584673280876,6,0.48806021211084505,145.0,0.35066712281902157,1.2604858022579541,43.4455391351943
7382,61833853-9D4C-492B-9902-FD03B2C52E07,4907,0.41820047895997264,3,0.33787204926445435,375.0,0.5043448511802943,1.2604173794047213,43.43869731800766
5313,2C8F7F7B-DC84-4629-9863-8ED515B78065,3011,0.5679781046869654,3,0.33787204926445435,150.0,0.35449880260006844,1.2603489565514883,43.43185550082102
4908,11E84AE9-C26C-4394-931E-0D7F077F2CB7,1780,0.6836127266507014,2,0.24296955183031133,125.0,0.3335614095107766,1.2601436879917893,43.425013683634376
7123,8E22278D-93E8-40FF-92C4-E00BEC6E8CC1,5638,0.37167293876154633,4,0.40191583989052343,325.0,0.4862127950735546,1.2598015737256243,43.41817186644773
3612,5C4594DE-DBBA-42D1-89E8-8170BE2954CC,1864,0.6756072528224427,3,0.33787204926445435,80.0,0.24618542593226136,1.2596647280191584,43.40790914066776
5706,B66C22CA-D1F6-4533-82C4-1F64A4B0795E,3384,0.5314403010605542,3,0.33787204926445435,190.0,0.3903523776941498,1.2596647280191584,43.40790914066776
4220,A0592099-EEBA-4AFC-952F-E0EC4EF0D08C,2739,0.5970578173109818,4,0.40191583989052343,100.0,0.2603489565514882,1.2593226137529934,43.39764641488779
6111,17EECE78-1548-486B-B635-C58860F0C6E7,5281,0.39267875470407115,5,0.44830653438248375,212.5,0.41806363325350665,1.2590489223400616,43.39080459770115
5493,2ECB21A5-BAF6-4E76-9B0E-5C48A17661BF,4684,0.4352377694149846,5,0.44830653438248375,170.0,0.37543619568936026,1.2589804994868286,43.38396278051451
2995,5C714382-7D10-45FE-BD1D-6B9BB4A983B5,347,0.8561751625042764,2,0.24296955183031133,50.0,0.15935682517961,1.2585015395141976,43.37712096332786
5047,C7B2C089-3A69-4D2C-9AB6-CFA6A8196893,4811,0.42627437564146425,6,0.48806021211084505,135.0,0.3440301060554225,1.2583646938077317,43.366858237547895
3795,2882BD8F-A367-4EBD-BF35-CD449F05AC62,974,0.7580567909681833,2,0.24296955183031133,95.0,0.2573383510092371,1.2583646938077317,43.366858237547895
8042,C13B86F7-3D8E-4B6D-ACEE-2B5F13C089FD,4107,0.471228190215532,2,0.24296955183031133,500.0,0.5440985289086555,1.258296270954499,43.35659551176793
7113,61353F54-005D-4323-B371-7F024D3C523D,5673,0.3700992131371878,4,0.40191583989052343,325.0,0.4862127950735546,1.2582278481012659,43.34975369458128
3648,75FE7F45-C98D-46CE-AE7F-5042C6AA657D,2646,0.606705439616832,4,0.40191583989052343,83.0,0.24940130003421143,1.2580225795415667,43.342911877394634
6761,74D07AED-2142-47B1-89C2-FC2C6BF3407B,3195,0.5554567225453302,2,0.24296955183031133,275.0,0.4594594594594595,1.257885733835101,43.336070060207994
4947,BFE01BBF-DAEC-4E82-BEA7-0B5B52D8A4F4,4064,0.4759493670886076,5,0.44830653438248375,125.0,0.3335614095107766,1.257817310981868,43.32922824302135
7814,290BDC4F-79CE-4E5B-B329-0B04FBA6ED8C,13603,0.07444406431748204,13,0.6484433800889498,465.0,0.5345877523092712,1.257475196715703,43.3223864258347
4676,FA99A89F-1A6F-48C5-8E29-E6C10E41ED61,5835,0.359425248032843,9,0.5774888812863497,108.0,0.3199452617174136,1.2568593910366064,43.315544608648054
6596,68E51CD2-1613-41A3-86DE-7BA1009F125C,5859,0.3568251796099897,5,0.44830653438248375,253.0,0.4513171399247349,1.2564488539172083,43.305281882868094
3570,5C5C5ED6-1623-43EF-B154-9BA7594715F3,800,0.7788573383510092,2,0.24296955183031133,75.0,0.23462196373588778,1.2564488539172083,43.305281882868094
5999,49A9F6E0-873B-48FC-BD52-4B52DF97418C,2559,0.6173109818679439,2,0.24296955183031133,200.0,0.3959630516592542,1.2562435853575094,43.29501915708812
6655,30A161A3-BDD8-40AF-8D92-C9011695F1F2,7333,0.27670201847417036,7,0.5238453643516935,265.0,0.4553540882654807,1.2559014710913445,43.28817733990148
7640,CC877652-B791-4325-89E8-3D97272A324D,7056,0.2858022579541567,5,0.44830653438248375,425.0,0.521792678754704,1.2559014710913443,43.28133552271483
6944,4515A274-8E89-4609-A430-EC8F36B47D3B,744,0.7854943551146083,1,0.0,300.0,0.47033869312350324,1.2558330482381115,43.27107279693487
8535,FA372151-8CC7-4E98-B1D9-8DE413848AA3,11893,0.11946630174478276,8,0.552582962709545,625.0,0.5837837837837838,1.2558330482381115,43.27107279693487
5599,B325EF8A-0FF9-41E0-BA07-7E219BC4D68A,5910,0.3533356140951078,7,0.5238453643516935,175.0,0.37851522408484434,1.2556962025316456,43.2608100711549
7424,095F3152-EE54-4DBD-823E-A4EB109BEF7C,12540,0.09921313718782074,13,0.6484433800889498,382.5,0.5079712624016421,1.2556277796784125,43.250547345374926
5896,2FF51DAF-9E07-454F-81E6-92FE60191E15,4313,0.45774888812863496,4,0.40191583989052343,200.0,0.3959630516592542,1.2556277796784125,43.250547345374926
6243,71EA924F-6263-41C7-BDDC-FDFB15BA5EC6,9478,0.1969209716045159,12,0.6342798494697229,225.0,0.4243585357509408,1.2555593568251797,43.240284619594966
5216,0B9C8668-EB77-48E7-BAAF-DCDA6B029B3B,4364,0.4526855969893945,5,0.44830653438248375,150.0,0.35449880260006844,1.2554909339719467,43.23344280240832
3143,F2E67C4A-1B75-4D2C-9514-2085F2542912,653,0.7979473144030106,2,0.24296955183031133,55.0,0.21450564488539173,1.2554225111187136,43.22660098522167
7516,8C0383D9-CF66-40F6-9689-C9E51AFB8BB8,5987,0.34149846048580224,4,0.40191583989052343,400.0,0.5113924050632911,1.2548067054396168,43.21975916803503
6746,63F4DE1D-5CB0-4ACE-B9B8-7394C7CD440F,3248,0.5522408484433801,2,0.24296955183031133,275.0,0.4594594594594595,1.254669859733151,43.212917350848386
8045,D9EB4900-4E1F-49CA-B725-3C7A4D8F2EC7,1452,0.7104344851180294,1,0.0,500.0,0.5440985289086555,1.254533014026685,43.20607553366174
5434,456CEF75-6DC0-4D2B-8822-AE8761C1A7A5,6191,0.3318508381799521,8,0.552582962709545,160.0,0.37003079028395486,1.254464591173452,43.19923371647509
6732,9FE8C80D-B796-40D7-B1CE-3B3B8E4B1748,8856,0.21744782757440986,9,0.5774888812863497,275.0,0.4594594594594595,1.254396168320219,43.18897099069513
8895,E9856E5A-857C-4E76-BC5A-FD438F02F266,10651,0.15778309955525147,6,0.48806021211084505,752.0,0.6085528566541225,1.254396168320219,43.18897099069513
3717,C778D284-F7AA-4714-A48A-4FCA1C6D588F,2008,0.6630858706808074,3,0.33787204926445435,90.0,0.25336982552172427,1.2543277454669859,43.17870826491516
5287,8061FB4A-04B0-4169-B0C3-619BB8210320,3795,0.49784468012316113,4,0.40191583989052343,150.0,0.35449880260006844,1.254259322613753,43.17186644772852
3373,90E073D9-D021-4816-A015-9A211C7A9CDE,771,0.7807731782415327,2,0.24296955183031133,70.0,0.23037974683544304,1.2541224769072872,43.16160372194855
3382,18A83341-36AD-496D-A2A2-F1DECEFDA0E3,771,0.7807731782415327,2,0.24296955183031133,70.0,0.23037974683544304,1.2541224769072872,43.16160372194855
4640,2C8E2ADD-CA5C-4C4F-B979-C911F9712DE8,4447,0.4487170715018816,6,0.48806021211084505,105.0,0.31679781046869654,1.2535750940814232,43.14449917898194
4659,56C1E18B-1DAA-4399-9375-7ED41C89FC1E,4447,0.4487170715018816,6,0.48806021211084505,105.0,0.31679781046869654,1.2535750940814232,43.14449917898194
6181,E6609D86-8C42-4EEE-B061-45A53CB2C43C,6714,0.30817653096134107,7,0.5238453643516935,220.0,0.42155319876838865,1.2535750940814232,43.14449917898194
4085,BD9C043D-C2C6-483F-A9F7-6EFC74D775B1,10,0.993157714676702,1,0.0,100.0,0.2603489565514882,1.2535066712281902,43.130815544608645
6401,EDED5173-621F-4249-9366-28CEA4F81672,4994,0.4138214163530619,4,0.40191583989052343,250.0,0.43756414642490593,1.2533014026684914,43.120552818828685
6454,94E8D4EA-FE16-4902-8936-CE5A18E401D5,4994,0.4138214163530619,4,0.40191583989052343,250.0,0.43756414642490593,1.2533014026684914,43.120552818828685
5972,4C9DF3EA-D1B6-4BE4-9976-74B4D1932976,2590,0.6143687991789257,2,0.24296955183031133,200.0,0.3959630516592542,1.2533014026684912,43.11029009304871
4968,4512F27B-C3D0-4897-95C7-D069AE235F4D,1857,0.6765651727677044,2,0.24296955183031133,125.0,0.3335614095107766,1.2530961341087923,43.103448275862064
5460,E6B12061-074F-42CA-A80E-EE5093E9FAF9,5306,0.3918576804652754,6,0.48806021211084505,165.0,0.37304139582620593,1.2529592884023264,43.096606458675424
6180,A27D340E-209F-480C-9EAE-655B0B1342F0,6731,0.3074238795757783,7,0.5238453643516935,220.0,0.42155319876838865,1.2528224426958605,43.089764641488784
8143,0A40F0E8-8F5D-4C5F-B9D0-30CF6352B41F,13314,0.07875470407115977,11,0.6175162504276428,520.0,0.5565514881970578,1.2528224426958603,43.08292282430213
5253,6923B42D-7AA0-4D69-937F-9C58E1580559,3816,0.4962709544988026,4,0.40191583989052343,150.0,0.35449880260006844,1.2526855969893944,43.07608100711549
5089,36E017AE-9B33-4F0C-8766-D4D4DFBD0551,4327,0.4567225453301403,5,0.44830653438248375,140.0,0.34731440301060557,1.2523434827232296,43.069239189928844
7292,2D8EEF80-EE59-4881-9A3F-DB341185C9FB,3621,0.5148135477249401,2,0.24296955183031133,350.0,0.49442353746151213,1.2522066370167635,43.0623973727422
5685,B820D3FD-BBBB-4F27-859C-9C7A259F18FE,7049,0.28621279507355457,9,0.5774888812863497,185.0,0.3884365378036264,1.2521382141635307,43.05555555555556
5965,FE872F33-69BA-4D61-8E62-BCD5D5F458A9,4352,0.4539172083475881,4,0.40191583989052343,200.0,0.3959630516592542,1.2517960998973656,43.04871373836891
4862,673A27E8-D8F5-48E9-A126-1E932B376C6C,2902,0.5843311666096476,3,0.33787204926445435,120.0,0.32897707834416695,1.2511802942182688,43.04187192118227
6277,050A4E24-17E5-467D-95E3-F26AFA4FC783,4882,0.42011631885049605,4,0.40191583989052343,230.0,0.42887444406431746,1.2509066028053368,43.03503010399562
9456,281FCAE2-76AF-4DE5-B7A7-6FED6E21F356,2646,0.606705439616832,1,0.0,1000.0,0.6437906260691071,1.250496065685939,43.02818828680898
7923,EFA152F1-DD61-4972-8511-258D2093C091,9859,0.1847417037290455,7,0.5238453643516935,490.0,0.5417721518987342,1.2503592199794733,43.02134646962233
7941,7E2708E8-B6E5-41A3-A34A-73F571193EAB,13644,0.07307560725282244,12,0.6342798494697229,495.0,0.5425932261375299,1.2499486828600754,43.01450465243569
4213,28C15BA0-4038-4A1E-A360-C94AB631557C,2191,0.6517276770441327,3,0.33787204926445435,100.0,0.2603489565514882,1.2499486828600752,43.00766283524904
3731,E1E0D4CF-4F93-486C-A4B3-E251E8C5932F,2114,0.6586383852206636,3,0.33787204926445435,90.0,0.25336982552172427,1.2498802600068424,43.000821018062396
5773,0B1F81F0-0C6C-4C3F-A87C-AFBD2241340E,4348,0.45446459117345195,4,0.40191583989052343,195.0,0.39343140608963395,1.2498118371536093,42.993979200875756
4200,7A9A98DC-23A8-4068-A807-B06D173AF0D5,1089,0.7464249059185768,2,0.24296955183031133,100.0,0.2603489565514882,1.2497434143003763,42.9871373836891
7947,FEE3A8AB-B142-46C1-B688-8C8AFCD3E6C3,16137,0.04379062606910708,14,0.6628806021211084,495.0,0.5425932261375299,1.2492644543277454,42.98029556650246
8871,5EE252B7-9ADA-4CB1-BFE7-73349B38CF71,8125,0.240711597673623,4,0.40191583989052343,750.0,0.6062264796442012,1.2488539172083475,42.97345374931582
4863,6BA7DEF6-D6DE-4413-808F-8FAF4331C966,3587,0.5177557304139583,4,0.40191583989052343,120.0,0.32897707834416695,1.2486486486486488,42.966611932129176
5855,B7A01A5C-B11B-4051-B978-9B7FD3CAC67D,4412,0.450701334245638,4,0.40191583989052343,200.0,0.3959630516592542,1.2485802257954157,42.95977011494253
7777,53BFF341-1B82-4D99-8903-5F3A84AF3166,6608,0.31440301060554227,4,0.40191583989052343,450.45,0.532124529592884,1.2484433800889496,42.95292829775588
6400,980BD633-37D2-4E2B-800F-E3D711F688DC,7029,0.28689702360588437,7,0.5238453643516935,250.0,0.43756414642490593,1.2483065343824837,42.94608648056924
7316,CB32492F-DE9B-4F26-94DB-6F24F548824D,5082,0.4097844680123161,3,0.33787204926445435,359.0,0.5005815942524803,1.2482381115292507,42.939244663382595
5459,7D44F65D-7EDD-4953-B334-1251D6E03E00,4798,0.4266164899076291,5,0.44830653438248375,165.0,0.37304139582620593,1.2479644201163187,42.93240284619595
5640,A1B6643B-98D5-4381-A203-AC0350336EDF,6050,0.3380773178241533,7,0.5238453643516935,180.0,0.3856996236743072,1.2476223058501539,42.92556102900931
10641,4D9FC038-177D-4AA4-B562-5BACEEFCE52F,11978,0.11796099897365721,4,0.40191583989052343,1750.0,0.7276770441327404,1.247553882996921,42.91871921182266
5469,3BE74610-A675-4281-9634-393F710E987C,6387,0.3218611016079371,8,0.552582962709545,165.0,0.37304139582620593,1.247485460143688,42.911877394636015
5301,2A4AF8B0-E7F8-40C7-8254-6FD3DC8CBC55,3938,0.4905234348272323,4,0.40191583989052343,150.0,0.35449880260006844,1.2469380773178242,42.90503557744937
7291,9FED3C22-901A-460C-BB9C-C1F9C3780641,10195,0.1749572357167294,9,0.5774888812863497,350.0,0.49442353746151213,1.2468696544645912,42.89819376026273
8071,3F469414-5D49-477B-AEE2-7D7DCA88FADB,1527,0.7024974341430038,1,0.0,500.0,0.5440985289086555,1.2465959630516594,42.89135194307608
5746,FF196983-5F35-4DEA-9C82-4B47F6F11D7E,2619,0.610195005131714,2,0.24296955183031133,192.65,0.393157714676702,1.2463222716387272,42.884510125889435
8478,D3DD52F6-51F2-4FFA-B422-F796ABAEBD37,9963,0.18145740677386246,6,0.48806021211084505,600.0,0.5759151556619911,1.2454327745466989,42.877668308702795
6945,C94C6544-FFE6-4816-A113-AAC7C0D84B01,820,0.7750940814231954,1,0.0,300.0,0.47033869312350324,1.2454327745466987,42.86740558292282
5442,D19554FA-DF9E-4B6F-AA28-23CAF8D788D7,4107,0.471228190215532,4,0.40191583989052343,162.5,0.3722887444406432,1.2454327745466987,42.86740558292282
6883,76AEBCCD-F9DC-49AC-AAC3-D521271B451E,8758,0.22223742730071844,8,0.552582962709545,300.0,0.47033869312350324,1.2451590831337667,42.857142857142854
2189,C1FF503A-A40C-4BAF-944F-F2187F8D9BD3,1641,0.6931919261033185,4,0.40191583989052343,45.0,0.14943551146082792,1.2445432774546699,42.850301039956214
3689,98D31040-0000-4505-AA9A-9E48652774F0,2129,0.6568593910366062,3,0.33787204926445435,85.0,0.24967499144714334,1.244406431748204,42.84345922276957
6202,EAFC1F94-01DD-4436-B328-2569643E9322,5638,0.37167293876154633,5,0.44830653438248375,225.0,0.4243585357509408,1.244338008894971,42.83661740558292
5496,E6CC3B83-E268-40B7-BF42-D48C0973C52D,4881,0.4205268559698939,5,0.44830653438248375,170.0,0.37543619568936026,1.2442695860417379,42.82977558839628
8379,F3D92805-49B3-4DB2-B576-323BF412E3BF,15345,0.053506671228190215,11,0.6175162504276428,585.0,0.573041395826206,1.244064317482039,42.822933771209634
8424,792E212B-D84D-4703-91CA-7D703A860D1F,6218,0.3300718439958946,3,0.33787204926445435,600.0,0.5759151556619911,1.24385904892234,42.81267104542967
7218,D01AD1C8-8BF4-4F9A-A519-1470A97A5B8C,15759,0.047690728703386934,17,0.7026342798494697,345.0,0.4935340403694834,1.24385904892234,42.81267104542967
12270,2D962E9C-354A-4626-92AF-9E02458CB8DC,10546,0.16127266507013344,2,0.24296955183031133,5100.0,0.8394799863154293,1.2437222032158741,42.8024083196497
3394,3EC1C307-44E5-4A84-B1DA-C8F896D3365F,843,0.7703044816968868,2,0.24296955183031133,70.0,0.23037974683544304,1.2436537803626413,42.79556650246305
8910,9BE521BE-C473-4CCC-BB3C-6D4B7890C6ED,5320,0.3910366062264796,2,0.24296955183031133,762.5,0.6096476223058501,1.243653780362641,42.78872468527641
5655,03FBF3DB-FC18-4A81-876F-DCE6607806DE,6156,0.3339719466301745,7,0.5238453643516935,180.0,0.3856996236743072,1.2435169346561752,42.78188286808977
3765,A3234C8F-53C7-4342-8F19-216964261392,2258,0.6482381115292508,3,0.33787204926445435,95.0,0.2573383510092371,1.2434485118029421,42.7716201423098
6922,4B3EC94C-301A-48CD-9C0C-0C0EFD06C4BB,10213,0.17434143003763256,10,0.5987683886418064,300.0,0.47033869312350324,1.2434485118029421,42.7716201423098
3874,A3D75ED3-2785-446A-B885-CBD204ADE508,29,0.982894286691755,1,0.0,100.0,0.2603489565514882,1.2432432432432432,42.76135741652983
4656,E31CCF8B-02B9-405A-8F0E-4EC46FF2FE98,1781,0.6833390352377694,2,0.24296955183031133,105.0,0.31679781046869654,1.2431063975367773,42.751094690749866
3312,A3ABBE31-62BE-4E31-9411-F905F89923F0,820,0.7750940814231954,2,0.24296955183031133,65.0,0.2250427642832706,1.2431063975367773,42.751094690749866
3669,4120E976-E48B-49EE-BE8E-045D7851A54B,1065,0.7500513171399248,2,0.24296955183031133,85.0,0.24967499144714334,1.2426958604173794,42.74083196496989
5789,D684679F-B9C3-4EC7-9C94-1AB74F4DC540,3698,0.508450222374273,3,0.33787204926445435,200.0,0.3959630516592542,1.2422853232979816,42.73399014778325
10330,137CA599-3244-4697-B8E3-E0DB34F4FD8D,11427,0.13362983236400958,4,0.40191583989052343,1500.0,0.7062606910708177,1.2418063633253507,42.723727422003286
6227,13A4A4EE-1DFE-4871-A5B8-1C59213F9AF5,4033,0.4795757783099555,3,0.33787204926445435,225.0,0.4243585357509408,1.2418063633253507,42.723727422003286
6374,D90AF601-7E5B-433A-BCE8-57BB37CCB61E,9152,0.20800547382825862,10,0.5987683886418064,245.0,0.4346219637358878,1.2413958262059528,42.71346469622332
9234,6F63633F-57D9-4AAE-B3B2-A8610CA15611,17629,0.03270612384536435,9,0.5774888812863497,900.0,0.6307218611016079,1.2409168662333219,42.70320197044335
6865,BF934DB0-64BF-47F0-924F-7EAC432CECBE,3398,0.5301402668491276,2,0.24296955183031133,295.0,0.46780704755388297,1.2409168662333219,42.70320197044335
9664,0DAC3655-132B-4964-ACC0-EAD6256BEF96,11454,0.1315087239137872,5,0.44830653438248375,1080.0,0.660964762230585,1.2407800205268558,42.69293924466338
5715,FAA11CAC-4C8A-4349-90A2-C1A6DB9BA617,14996,0.058022579541566886,28,0.7922682175846733,190.0,0.3903523776941498,1.24064317482039,42.68609742747674
3240,4F3C0CC3-DA70-4BAE-8A39-92B2A65DAB39,807,0.7779678412589806,2,0.24296955183031133,60.0,0.21943209031816627,1.2403694834074581,42.6792556102901
4838,F68A68B7-4648-4450-AC1A-8CC30474FAB3,2969,0.5731782415326719,3,0.33787204926445435,120.0,0.32897707834416695,1.240027369141293,42.672413793103445
5502,5C31F530-9742-452E-82D0-6105F9E7B501,5568,0.37646253848785494,6,0.48806021211084505,170.0,0.37543619568936026,1.2399589462880602,42.665571975916805
7686,50F9D777-B2C0-4EC4-ACB4-479461CAF681,12567,0.09750256585699624,11,0.6175162504276428,435.0,0.5249401300034211,1.23995894628806,42.65873015873016
7802,B9E43C90-ED5C-4359-975D-DC3F209A3216,12842,0.08922340061580568,11,0.6175162504276428,460.0,0.5331508723913787,1.2398905234348272,42.65188834154351
8291,6F310571-703D-4DE4-B94E-0390A95797D3,11844,0.12028737598357851,8,0.552582962709545,555.0,0.5668149161820047,1.2396852548751283,42.645046524356864
7386,BFB15D6C-5807-4ECE-9153-3E502DA9C197,10651,0.15778309955525147,9,0.5774888812863497,375.0,0.5043448511802943,1.2396168320218952,42.634783798576905
3473,6E6C4114-0753-4124-A446-E0CA5D835E4E,911,0.7620253164556962,2,0.24296955183031133,75.0,0.23462196373588778,1.2396168320218952,42.634783798576905
6890,5927E154-5CA8-4CCA-B4B8-E6E9EBFA38E7,4721,0.43133766678070473,3,0.33787204926445435,300.0,0.47033869312350324,1.2395484091686624,42.62110016420361
6975,6A5F2252-2AD4-4466-9C17-8C581E06A0BB,4721,0.43133766678070473,3,0.33787204926445435,300.0,0.47033869312350324,1.2395484091686624,42.62110016420361
4181,FA5CCF61-4A02-4426-8EC2-2BB19E619498,43,0.9790626069107081,1,0.0,100.0,0.2603489565514882,1.2394115634621963,42.610837438423644
5146,50C6D38B-A5C0-4E76-83C2-73963BC9E63F,5205,0.4006158056790968,6,0.48806021211084505,145.0,0.35066712281902157,1.2393431406089634,42.603995621237004
7321,D1944CD2-E54E-4DBB-92DE-D8918CADAF0D,8918,0.21471091344509066,7,0.5238453643516935,360.0,0.5006500171057133,1.2392062949024976,42.59715380405036
7365,AA01FBB0-7E43-445D-8371-295173D6972A,5222,0.39808416010947656,3,0.33787204926445435,370.0,0.5031816626753336,1.2391378720492645,42.59031198686371
6327,488EB3BE-105D-4C87-8D2E-A2636527EC81,6490,0.31816626753335614,6,0.48806021211084505,240.0,0.4328429695518303,1.2390694491960315,42.58347016967707
5546,2B6F6383-F622-4D4D-B774-AAF418260009,2557,0.6174478275744099,2,0.24296955183031133,175.0,0.37851522408484434,1.2389326034895656,42.57662835249042
4855,B9E37DD5-C15F-40A0-B251-94A731693930,2979,0.5719466301744782,3,0.33787204926445435,120.0,0.32897707834416695,1.2387957577830995,42.56978653530378
5770,C73070CE-1999-4141-B47C-968E02387A7F,3725,0.5074238795757783,3,0.33787204926445435,195.0,0.39343140608963395,1.2387273349298664,42.56294471811713
4421,B4297575-EF92-46CC-9515-56D7B4637C1D,46,0.9783099555251454,1,0.0,100.0,0.2603489565514882,1.2386589120766336,42.55610290093049
3397,E42F8712-816F-4041-9DB0-134C082D4A8E,1926,0.6702702702702703,3,0.33787204926445435,70.0,0.23037974683544304,1.2385220663701677,42.54926108374384
6918,49CA19DC-8B86-4CD0-8B3F-4801FB99EC38,858,0.7679781046869655,1,0.0,300.0,0.47033869312350324,1.2383167978104688,42.5424192665572
4133,DC53D588-0A99-466F-A040-37183070CEA6,51,0.9776941498460486,1,0.0,100.0,0.2603489565514882,1.2380431063975368,42.53557744937056
3654,65C09ECE-28AA-4446-883A-04B558C4C914,2895,0.5861785836469381,4,0.40191583989052343,85.0,0.24967499144714334,1.237769414984605,42.5287356321839
6132,852D7081-C5F3-4D85-A36D-6A798679DC17,7599,0.26657543619568935,8,0.552582962709545,215.0,0.4186110160793705,1.2377694149846048,42.52189381499726
6524,0FD83FD9-2004-4E2D-99C7-E3DBFF29840C,8744,0.22257954156688334,9,0.5774888812863497,250.0,0.43756414642490593,1.237632569278139,42.51505199781062
7511,AA2CF871-4E45-42CB-AA23-1868DB4812A5,11601,0.1270612384536435,10,0.5987683886418064,400.0,0.5113924050632911,1.237222032158741,42.508210180623976
8306,22A51D60-2307-4736-9917-88A1CE60D17F,7584,0.26732808758125215,4,0.40191583989052343,560.0,0.5676359904208006,1.2368799178925762,42.497947454844
6823,F5100CD6-978E-43F0-822C-C3FCACA1C201,10759,0.1528566541224769,11,0.6175162504276428,290.0,0.46650701334245637,1.2368799178925762,42.497947454844
6491,DA04226F-9F19-4237-8696-D3F0605926B4,5933,0.3508039685254875,5,0.44830653438248375,250.0,0.43756414642490593,1.2366746493328773,42.48768472906404
6915,DC69BD38-6382-4624-9199-F4A67A637210,3496,0.5232295586725967,2,0.24296955183031133,300.0,0.47033869312350324,1.2365378036264114,42.48084291187739
6115,FFE5BBC2-009C-42A5-A0A4-A37A59F7A941,12070,0.11542935340403696,17,0.7026342798494697,213.0,0.4183373246664386,1.2364009579199453,42.47400109469075
3486,395DC5AB-64F5-4A0E-89D4-DF420550F289,961,0.7586725966472802,2,0.24296955183031133,75.0,0.23462196373588778,1.2362641122134792,42.46715927750411
7125,A5BEA366-509A-421D-B599-200F04C0708B,9473,0.19705781731098188,8,0.552582962709545,325.0,0.4862127950735546,1.2358535750940813,42.456896551724135
5020,D3F75B43-4E88-49FC-A8D1-DE5DC8A56E56,9604,0.19206294902497434,17,0.7026342798494697,130.0,0.34115634621963736,1.2358535750940813,42.456896551724135
7573,9F0E3B01-FA03-4568-BC68-5220979FB08E,4077,0.47519671570304484,2,0.24296955183031133,405.0,0.5176188847074923,1.2357851522408485,42.44663382594417
6118,3CABC373-2186-4290-8970-13567EE132F3,7694,0.26390694491960315,8,0.552582962709545,215.0,0.4186110160793705,1.2351009237085186,42.43979200875753
5195,8439DB39-EAB0-45ED-8BCF-F695BD9B4CFD,2356,0.637495723571673,2,0.24296955183031133,150.0,0.35449880260006844,1.2349640780020528,42.429529282977555
6799,8DB66A20-3FE7-4A81-B4E6-E5E06FE4A4EE,8029,0.24598015737256243,7,0.5238453643516935,285.0,0.46513855627779677,1.2349640780020528,42.429529282977555
6414,0B8B21DE-4AD1-41ED-9C7D-E0C9E29FFF21,655,0.7973999315771467,1,0.0,250.0,0.43756414642490593,1.2349640780020525,42.419266557197595
10976,BBB6C689-7471-46E2-9F62-50FAAC779679,8125,0.240711597673623,2,0.24296955183031133,2101.25,0.7510092370851864,1.2346903865891208,42.41242474001095
5079,2591526D-5B0B-4120-9060-69F44FCD9BE2,3266,0.549230242901129,3,0.33787204926445435,140.0,0.34731440301060557,1.234416695176189,42.4055829228243
7142,AECA7D7A-5D8B-49A6-AEBA-8A74CBEA9489,5072,0.40998973657201504,3,0.33787204926445435,325.0,0.4862127950735546,1.234074580910024,42.398741105637654
7745,808EC6E5-4FCD-4C87-85DC-55A591497E10,4218,0.4621279507355457,2,0.24296955183031133,450.0,0.528771809784468,1.233869312350325,42.391899288451015
6244,9E79C179-80F0-4FD9-8FDB-2A62B9189C79,5107,0.4074580910023948,4,0.40191583989052343,225.0,0.4243585357509408,1.233732466643859,42.38505747126437
5462,B19D15F3-D8D9-4CFB-B70E-0060479EDC91,4298,0.4587068080738967,4,0.40191583989052343,165.0,0.37304139582620593,1.233664043790626,42.37821565407772
9719,82B8298B-D929-4513-80BA-2400F196DBA7,11777,0.12220321587410195,5,0.44830653438248375,1100.0,0.6630174478275744,1.2335271980841602,42.37137383689108
3733,27830F1E-ECFD-4062-851C-F8EDF86FAF7D,38,0.9800889497092029,1,0.0,90.0,0.25336982552172427,1.2334587752309272,42.364532019704434
5858,CC1BD32A-6859-4428-9E60-B4EBFD43C452,3774,0.4995552514539856,3,0.33787204926445435,200.0,0.3959630516592542,1.2333903523776941,42.35769020251779
3939,285A2D49-98A1-4570-AE02-D4FD5943C1EC,1228,0.7299349982894286,2,0.24296955183031133,100.0,0.2603489565514882,1.233253506671228,42.35084838533114
6570,AEF07F31-10B8-40F9-A75B-5CE5ADAB5504,9493,0.19644201163188504,10,0.5987683886418064,250.0,0.43756414642490593,1.2327745466985973,42.3440065681445
7081,35988F15-770E-4D1E-B161-49130C4E62DC,10287,0.17133082449538145,9,0.5774888812863497,320.0,0.48381799521040025,1.2326377009921314,42.337164750957854
5792,E3916FF7-CC07-4E48-A6F0-CA69BB62855A,3794,0.49818679438932606,3,0.33787204926445435,200.0,0.3959630516592542,1.2320218953130346,42.33032293377121
